longitude,latitude,light_intensity,year,normalized_light_intensity
120.6875024055,24.1374995931,85.57214,2021,0.3321773859741422
120.6916690722,24.1374995931,80.98645,2021,0.3143764694949263
120.541669071,24.0749995926,77.283104,2021,0.3000006715583806
120.9375024075,23.9874995919,80.9432,2021,0.3142085798997452
120.9416690742,23.9874995919,84.36752,2021,0.3275012434505104
120.9458357409,23.9874995919,92.139244,2021,0.357669835270611
120.9375024075,23.9833329252,88.86543,2021,0.3449614119837147
120.9416690742,23.9833329252,88.894745,2021,0.3450752081336045
120.9458357409,23.9833329252,82.09985,2021,0.3186985105417391
121.6125024129,23.9749995918,78.387146,2021,0.3042863863431887
120.5125024041,23.9249995914,78.83018,2021,0.3060061736012574
120.5083357374,23.9208329247,87.47533,2021,0.3395652657117779
120.5125024041,23.9208329247,92.61326,2021,0.3595098897064346
120.5083357374,23.916666258,90.802,2021,0.3524788675522671
120.5125024041,23.916666258,93.39555,2021,0.362546614594625
120.5166690708,23.916666258,82.04017,2021,0.3184668423095909
120.5083357374,23.9124995913,87.70115,2021,0.3404418628998426
120.5125024041,23.9124995913,101.770386,2021,0.395056390912503
120.5166690708,23.9124995913,90.866425,2021,0.3527289551168808
120.5208357375,23.9124995913,82.82672,2021,0.3215201038376766
120.4083357366,23.9041662579,84.902885,2021,0.329579444910028
120.4125024033,23.9041662579,86.96432,2021,0.3375816064740091
120.4041690699,23.8999995912,89.486244,2021,0.3473713128193856
120.4083357366,23.8999995912,85.76418,2021,0.3329228545951498
120.4125024033,23.8999995912,82.633,2021,0.3207681137248792
120.2666690688,23.1208329183,89.1963,2021,0.3462457965006528
120.2625024021,23.1166662516,121.14263,2021,0.4702563493612838
120.2666690688,23.1166662516,121.897606,2021,0.4731870456621268
120.2625024021,23.1124995849,116.374886,2021,0.4517487283188056
120.2666690688,23.1124995849,113.67432,2021,0.4412655622494441
120.2666690688,23.1083329182,79.590065,2021,0.3089559258563834
120.1916690682,23.0291662509,77.33187,2021,0.3001899733849379
120.1916690682,23.0249995842,77.62348,2021,0.3013219568496955
120.208335735,23.0166662508,82.24345,2021,0.3192559428161439
120.2041690683,23.0124995841,82.77056,2021,0.321302099683564
120.208335735,23.0124995841,82.12847,2021,0.3188096088125849
120.1875024015,23.0083329174,80.93378,2021,0.3141720129636387
120.1916690682,23.0083329174,80.530174,2021,0.3126052789069296
120.2000024016,23.0083329174,78.950424,2021,0.306472941612424
120.2041690683,23.0083329174,84.23665,2021,0.3269932270037739
120.208335735,23.0083329174,79.87163,2021,0.3100489162348151
120.1833357348,23.0041662507,84.11588,2021,0.3265244171445826
120.1875024015,23.0041662507,99.896805,2021,0.3877834485858203
120.1916690682,23.0041662507,91.41852,2021,0.3548720997654708
120.1958357349,23.0041662507,89.47252,2021,0.3473180384424084
120.2000024016,23.0041662507,91.34594,2021,0.3545903557927946
120.2041690683,23.0041662507,88.840904,2021,0.3448662059672658
120.208335735,23.0041662507,85.387535,2021,0.3314607788361443
120.2125024017,23.0041662507,79.09288,2021,0.3070259330614673
120.1791690681,22.999999584,81.29465,2021,0.3155728526911071
120.1833357348,22.999999584,98.92301,2021,0.38400333186121
120.1875024015,22.999999584,106.76074,2021,0.4144281484355193
120.1916690682,22.999999584,103.22921,2021,0.4007193127807225
120.1958357349,22.999999584,107.803024,2021,0.4184741285239297
120.2000024016,22.999999584,114.56077,2021,0.4447066196285956
120.2041690683,22.999999584,108.31702,2021,0.4204693789369867
120.208335735,22.999999584,98.95723,2021,0.3841361684380215
120.2125024017,22.999999584,89.49759,2021,0.3474153561800082
120.2166690684,22.999999584,80.53758,2021,0.3126340278165692
120.2208357351,22.999999584,81.09389,2021,0.3147935344222387
120.2250024018,22.999999584,79.79349,2021,0.3097455892297873
120.1791690681,22.9958329173,79.38276,2021,0.3081512009424176
120.1833357348,22.9958329173,88.376816,2021,0.3430646904424471
120.1875024015,22.9958329173,98.84818,2021,0.383712853747744
120.1916690682,22.9958329173,108.75891,2021,0.4221847253696938
120.1958357349,22.9958329173,118.908966,2021,0.461585622315489
120.2000024016,22.9958329173,123.78175,2021,0.4805009918684372
120.2041690683,22.9958329173,113.3826,2021,0.4401331517822479
120.208335735,22.9958329173,101.72159,2021,0.3948669726307352
120.2125024017,22.9958329173,92.037025,2021,0.3572730374317713
120.2166690684,22.9958329173,78.609184,2021,0.3051483024110459
120.2333357352,22.9958329173,81.35253,2021,0.3157975336106235
120.1791690681,22.9916662506,79.890366,2021,0.3101216463956316
120.1833357348,22.9916662506,80.95546,2021,0.3142561712624486
120.1875024015,22.9916662506,87.48752,2021,0.3396125853456567
120.1916690682,22.9916662506,111.710045,2021,0.433640560293967
120.1958357349,22.9916662506,128.54515,2021,0.4989917501964308
120.2000024016,22.9916662506,120.19268,2021,0.4665687951198434
120.2041690683,22.9916662506,102.46063,2021,0.3977358079237444
120.208335735,22.9916662506,95.160545,2021,0.3693980434049531
120.2125024017,22.9916662506,90.98381,2021,0.3531846249464839
120.2166690684,22.9916662506,78.81308,2021,0.3059397941312551
120.2333357352,22.9916662506,83.72371,2021,0.3250020758141276
120.1833357348,22.9874995839,77.89863,2021,0.3023900452222754
120.1875024015,22.9874995839,85.48058,2021,0.3318219646716038
120.1916690682,22.9874995839,99.865524,2021,0.3876620207378004
120.1958357349,22.9874995839,106.588615,2021,0.413759986665102
120.2000024016,22.9874995839,92.34846,2021,0.3584819783814876
120.208335735,22.9874995839,77.28392,2021,0.3000038391401071
120.2125024017,22.9874995839,84.78667,2021,0.3291283168336356
120.2166690684,22.9874995839,79.22376,2021,0.3075339883266073
120.2333357352,22.9874995839,79.695786,2021,0.3093663179001324
120.2375024019,22.9874995839,79.416824,2021,0.3082834319521344
120.1875024015,22.9833329172,86.050896,2021,0.3340358403332295
120.1916690682,22.9833329172,91.413956,2021,0.3548543830461088
120.1958357349,22.9833329172,94.026,2021,0.3649939208439182
120.2000024016,22.9833329172,84.98131,2021,0.3298838782395558
120.2125024017,22.9833329172,81.63006,2021,0.3168748607632389
120.2166690684,22.9833329172,83.94662,2021,0.3258673768467709
120.2208357351,22.9833329172,81.26507,2021,0.3154580278535243
120.2250024018,22.9833329172,83.32852,2021,0.3234680113258126
120.2291690685,22.9833329172,83.2642,2021,0.3232183313544358
120.1875024015,22.9791662505,80.929085,2021,0.3141537877231907
120.1916690682,22.9791662505,84.80237,2021,0.3291892617271464
120.1958357349,22.9791662505,92.65299,2021,0.3596641152235802
120.2000024016,22.9791662505,94.57609,2021,0.3671292824026044
120.2250024018,22.9791662505,88.10108,2021,0.3419943273114214
120.2291690685,22.9791662505,90.05476,2021,0.3495782011683795
120.2250024018,22.9749995838,84.802185,2021,0.3291885435866815
120.2291690685,22.9749995838,82.85759,2021,0.3216399362493122
120.333335736,22.7041662483,91.0607,2021,0.353483099651073
120.3375024027,22.7041662483,94.617096,2021,0.367288461148038
120.333335736,22.6999995816,109.10852,2021,0.4235418555748099
120.3375024027,22.6999995816,149.40141,2021,0.5799524218355537
120.3416690694,22.6999995816,116.24689,2021,0.4512518682812378
120.3375024027,22.6958329149,94.80353,2021,0.3680121681720378
120.3416690694,22.6958329149,82.54429,2021,0.3204237556673413
120.3041690691,22.6624995813,77.70148,2021,0.3016247403970742
120.3000024024,22.6458329145,80.47606,2021,0.3123952169981752
120.3041690691,22.6458329145,84.93368,2021,0.3296989861836373
120.3083357358,22.6458329145,84.66606,2021,0.3286601280689005
120.3125024025,22.6458329145,80.059204,2021,0.3107770485568151
120.291669069,22.6416662478,82.55814,2021,0.3204775191562027
120.2958357357,22.6416662478,86.199554,2021,0.3346129069561298
120.3000024024,22.6416662478,87.174934,2021,0.3383991763976963
120.3041690691,22.6416662478,94.40506,2021,0.3664653712473715
120.3083357358,22.6416662478,94.14325,2021,0.365449066625074
120.3125024025,22.6416662478,96.97663,2021,0.3764477954388142
120.3166690692,22.6416662478,92.63798,2021,0.3596058487999115
120.291669069,22.6374995811,80.82935,2021,0.3137666323757829
120.2958357357,22.6374995811,92.49093,2021,0.3590350241762958
120.3000024024,22.6374995811,95.559395,2021,0.3709463154289528
120.3041690691,22.6374995811,100.05345,2021,0.388391519467604
120.3083357358,22.6374995811,94.02942,2021,0.3650071967379187
120.3125024025,22.6374995811,93.73344,2021,0.3638582496308272
120.3166690692,22.6374995811,92.65215,2021,0.3596608544776853
120.3208357359,22.6374995811,79.155785,2021,0.3072701202287475
120.3250024026,22.6374995811,80.14396,2021,0.3111060578176053
120.3291690693,22.6374995811,84.13599,2021,0.3266024809540414
120.333335736,22.6374995811,82.48453,2021,0.3201917768879651
120.3375024027,22.6374995811,81.55695,2021,0.3165910594151767
120.3416690694,22.6374995811,80.97903,2021,0.3143476662395218
120.291669069,22.6333329144,79.03011,2021,0.3067822699426345
120.2958357357,22.6333329144,103.34335,2021,0.4011623860383866
120.3000024024,22.6333329144,107.63212,2021,0.417810706480581
120.3041690691,22.6333329144,100.878296,2021,0.3915934399537719
120.3083357358,22.6333329144,87.5668,2021,0.3399203376486846
120.3291690693,22.6333329144,80.53678,2021,0.3126309223442883
120.3375024027,22.6333329144,79.17884,2021,0.3073596160580399
120.3416690694,22.6333329144,78.745605,2021,0.3056778669535708
120.291669069,22.6291662477,82.288376,2021,0.3194303383757533
120.2958357357,22.6291662477,103.94914,2021,0.403513966104624
