country,normalized_light_intensity,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,geometry
Philippines,0.3168688347413447,40438.25,30761.75,15.5,2725.0,"POLYGON ((121.014404296875 14.5623177019148, 121.019897460938 14.5623177019148, 121.019897460938 14.5570009430895, 121.014404296875 14.5570009430895, 121.014404296875 14.5623177019148))"
Philippines,0.35310182132532925,29902.75,21001.0,21.0,794.75,"POLYGON ((121.014404296875 14.5676343325769, 121.019897460938 14.5676343325769, 121.019897460938 14.5623177019148, 121.014404296875 14.5623177019148, 121.014404296875 14.5676343325769))"
Philippines,0.3742729239149075,27689.5,24741.0,22.0,2017.25,"POLYGON ((121.014404296875 14.572950835033, 121.019897460938 14.572950835033, 121.019897460938 14.5676343325769, 121.014404296875 14.5676343325769, 121.014404296875 14.572950835033))"
Philippines,0.3001409167509004,29691.25,25101.75,20.75,1302.75,"POLYGON ((121.014404296875 14.5782672092405, 121.019897460938 14.5782672092405, 121.019897460938 14.572950835033, 121.014404296875 14.572950835033, 121.014404296875 14.5782672092405))"
Philippines,0.3679087902289998,32473.5,32077.5,24.5,2.0,"POLYGON ((121.019897460938 14.5144622637317, 121.025390625 14.5144622637317, 121.025390625 14.5091443533584, 121.019897460938 14.5091443533584, 121.019897460938 14.5144622637317))"
Philippines,0.37250564390284596,29901.666666666668,22270.333333333332,24.333333333333332,162.91666666666666,"POLYGON ((121.019897460938 14.5197800463261, 121.025390625 14.5197800463261, 121.025390625 14.5144622637317, 121.019897460938 14.5144622637317, 121.019897460938 14.5197800463261))"
Philippines,0.3014606276691829,37682.25,31468.5,20.0,3731.5,"POLYGON ((121.019897460938 14.5623177019148, 121.025390625 14.5623177019148, 121.025390625 14.5570009430895, 121.019897460938 14.5570009430895, 121.019897460938 14.5623177019148))"
Philippines,0.32251304898967764,46072.166666666664,43420.583333333336,14.583333333333334,2336.9166666666665,"POLYGON ((121.019897460938 14.572950835033, 121.025390625 14.572950835033, 121.025390625 14.5676343325769, 121.019897460938 14.5676343325769, 121.019897460938 14.572950835033))"
Philippines,0.3239431861976503,35467.75,34836.0,19.0,1630.25,"POLYGON ((121.025390625 14.5676343325769, 121.030883789062 14.5676343325769, 121.030883789062 14.5623177019148, 121.025390625 14.5623177019148, 121.025390625 14.5676343325769))"
Philippines,0.30291381168139,32438.0,26239.33333333333,21.33333333333333,1.6666666666666667,"POLYGON ((121.030883789062 13.7740664080548, 121.036376953125 13.7740664080548, 121.036376953125 13.768731154711, 121.030883789062 13.768731154711, 121.030883789062 13.7740664080548))"
Philippines,0.3860013887185648,11453.5,1102.0,36.0,1.0,"POLYGON ((121.036376953125 13.7580602828386, 121.041870117188 13.7580602828386, 121.041870117188 13.752724664397, 121.036376953125 13.752724664397, 121.036376953125 13.7580602828386))"
